refId-ignore,uid,name,phone,email,address,city,Wt_Attribute_Match,Wt_Attribute_Score,id,,
E4312372-03C8-1F9B-3E18-42F42071C22D,base1989,"Carson, Oliver",8117415199,aliquet.magna@aol.com,"Ap #251-9424 Sed, Rd.",Kansas City,"[1988, 2488, 2988]","[3.0, 2.5, 1.5]",1200,,
E4312372-03C8-1F9B-3E18-42F42071C22D,defaults489,"Carson, Oliver",8117415199,aliquet.magna@aol.com,,,"[1988, 2488, 2988]","[2.5, 2.5, 1.5]",1200,,
CBA69BCD-5267-28B8-2EA4-D3C663886128,base903,Beck O. Rogers,1-326-949-7770,aliquet.metus@hotmail.com,873-3119 Fusce Street,Fayetteville,[902],[3.0],2004,,
4D2E4D31-3919-9388-5E45-EA8C1386F021,base790,Aaron Moreno,1-427-270-8264,aliquet.metus@outlook.com,Ap #243-175 Fames Street,Akron,[789],[3.0],1878,,
DCAD3121-7632-C454-B4C3-113B18D83BB9,base1816,Oren Bush,(841) 228-1558,aliquet.molestie.tellus@icloud.com,"434-7228 Dui, Avenue",Wichita,"[1815, 2315, 2815]","[3.0, 2.5, 1.5]",967,,
DCAD3121-7632-C454-B4C3-113B18D83BB9,defaults316,Oren Bush,(841) 228-1558,aliquet.molestie.tellus@icloud.com,,,"[1815, 2315, 2815]","[2.5, 2.5, 1.5]",967,,
42E6CB16-D612-6885-A67B-AB7712DCB413,base615,"Gay, Kadeem",5884413965,aliquet.odio.etiam@google.com,Ap #849-5930 Fusce Av.,Chattanooga,[614],[3.0],1682,,
99F15249-6AA1-873B-EECD-E8B5559C0983,base1803,"Ashley, Lucy",(275) 437-6467,aliquet.odio@hotmail.com,Ap #345-1273 Diam Street,Dallas,"[1802, 2302, 2802]","[3.0, 2.5, 1.5]",949,,
99F15249-6AA1-873B-EECD-E8B5559C0983,defaults303,"Ashley, Lucy",(275) 437-6467,aliquet.odio@hotmail.com,,,"[1802, 2302, 2802]","[2.5, 2.5, 1.5]",949,,
124CDDC8-AAD7-7DFE-DA46-C63795EE73A8,base584,"Mayer, Nissim H.",1-351-461-3606,aliquet@hotmail.com,3244 Enim. St.,Lawton,[583],[3.0],1647,,
79D03613-1D35-3A68-6EE2-5B8EABF4669A,base1817,Vance I. Fuentes,3258327655,aliquet@icloud.com,353-2723 Eros Rd.,Los Angeles,"[1816, 2316, 2816]","[2.0, 1.5, 1.5]",968,,
79D03613-1D35-3A68-6EE2-5B8EABF4669A,defaults317,Vance I. Fuentes,3258327655,aliquet@icloud.com,,,"[1816, 2316, 2816]","[1.5, 1.5, 1.5]",968,,
96C15556-6A4D-E2C3-A497-C122D0997464,base649,"Valencia, Abbot T.",2987541534,aliquet@outlook.com,884-3237 Metus. Av.,Cambridge,[648],[3.0],1720,,
5D711674-57BC-B625-FE09-D3B464B34905,base613,Zeph Rivera,(477) 578-1871,amet.ante@outlook.com,"Ap #784-8309 Purus, Road",Augusta,[612],[3.0],1680,,
1BC7142D-4847-3E77-8338-79587260ABE7,base1185,"Williams, Dora Z.",1-242-606-3431,amet.dapibus@google.com,Ap #339-3252 Urna. Av.,Springfield,"[162, 1184]","[1.0, 3.0]",707,,
CB95F451-77CA-911D-194B-3CEE2C424344,base163,"Noel, Jakeem",1-435-640-4740,amet.dapibus@google.com,980-288 Duis Rd.,Kansas City,"[162, 1184]","[3.0, 1.0]",707,,
8D6CBCF8-84BC-5658-1CEB-179434025985,base341,Audra T. Owens,1-514-752-4558,amet.faucibus@icloud.ca,"Ap #739-9962 Aliquam, Avenue",Springdale,[340],[3.0],1377,,
74C7A064-C4E4-AA2B-A7BC-C57A77FE97E2,base1733,"Le, Armando C.",(822) 789-1185,amet.faucibus@outlook.com,"969-2930 Ut, Avenue",Reno,"[623, 1732, 2232, 2732]","[1.0, 3.0, 2.5, 1.5]",1691,,
74C7A064-C4E4-AA2B-A7BC-C57A77FE97E2,defaults233,"Le, Armando C.",(822) 789-1185,amet.faucibus@outlook.com,,,"[623, 1732, 2232, 2732]","[1.0, 2.5, 2.5, 1.5]",1691,,
B335CFCE-A9CB-76D2-F854-694B6EDCBC0F,base624,"Snider, Farrah",1-438-317-9846,amet.faucibus@outlook.com,"P.O. Box 409, 4930 Ante Ave",Wyoming,"[623, 1732, 2232]","[3.0, 1.0, 1.0]",1692,,
8CABE7DA-892A-A864-8E95-65739F31E078,base1632,Nerea Shepard,(959) 249-5767,amet.lorem@icloud.com,537-2809 Adipiscing Av.,Baltimore,"[1631, 2131, 2631]","[3.0, 2.5, 1.5]",723,,
8CABE7DA-892A-A864-8E95-65739F31E078,defaults132,Nerea Shepard,(959) 249-5767,amet.lorem@icloud.com,,,"[1631, 2131, 2631]","[2.5, 2.5, 1.5]",723,,
24DE94F4-CA39-59F7-A379-24D67B39A1EF,base816,Aquila Z. Cunningham,(364) 434-2042,amet.lorem@yahoo.com,"P.O. Box 650, 1317 Arcu. Rd.",Cheyenne,[815],[3.0],1909,,
B7D5B7E2-2A58-C399-13C2-74A63E46345C,base1126,"Cherry, Amir",1-863-461-3277,amet.luctus.vulputate@hotmail.couk,335-4799 Nunc Rd.,Overland Park,[1125],[3.0],136,,
BDEE962F-7458-BA25-436B-E91939A244A1,base1038,"Mayo, Darius P.",1-681-775-5124,amet.luctus.vulputate@outlook.couk,534-226 Dictum Street,Newark,[1037],[3.0],40,,
EBDBBAEC-9639-17CF-1585-ED65E7A94CEE,base828,"Sheppard, Aspen",1763124486,amet.luctus@yahoo.com,4582 Lacus. Ave,Green Bay,[827],[3.0],1921,,
CCCBF157-05EA-14B0-8CC9-6C5AD1C8F8AA,base1518,Aspen P. Becker,(351) 653-6652,amet.massa@hotmail.com,"Ap #319-2433 Lorem, Ave",San Francisco,"[1517, 2017, 2517]","[2.0, 1.5, 1.5]",566,,
CCCBF157-05EA-14B0-8CC9-6C5AD1C8F8AA,defaults18,Aspen P. Becker,(351) 653-6652,amet.massa@hotmail.com,,,"[1517, 2017, 2517]","[1.5, 1.5, 1.5]",566,,
3C56B0D6-D29E-2CBB-DC6A-DDB991A308EA,base1415,"Pickett, Emily",1-542-438-5395,amet.metus.aliquam@icloud.couk,Ap #417-9730 Eleifend Rd.,Pocatello,[1414],[3.0],453,,
D2D8E40F-8FBA-279F-BAFE-E6294EEA55A4,base1715,"Mccormick, Jenna D.",1-856-342-9363,amet.metus@hotmail.com,"P.O. Box 587, 1784 Odio Rd.",Little Rock,"[1714, 2214, 2714]","[3.0, 2.5, 1.5]",835,,
D2D8E40F-8FBA-279F-BAFE-E6294EEA55A4,defaults215,"Mccormick, Jenna D.",1-856-342-9363,amet.metus@hotmail.com,,,"[1714, 2214, 2714]","[2.5, 2.5, 1.5]",835,,
C252D6C0-B2ED-CD4F-8F87-DDAF823AD724,base157,"Sutton, Stone J.",1-251-286-4632,amet.nulla@icloud.ca,7905 Interdum. Av.,Naperville,[156],[3.0],630,,
74F1B42B-BAC0-B0CC-0BF3-44DC1469B9BC,base1912,"Bartlett, Armando U.",5195274751,amet.nulla@icloud.com,"P.O. Box 268, 2505 Pede. Road",Aurora,"[1911, 2411, 2911]","[3.0, 2.5, 1.5]",1096,,
74F1B42B-BAC0-B0CC-0BF3-44DC1469B9BC,defaults412,"Bartlett, Armando U.",5195274751,amet.nulla@icloud.com,,,"[1911, 2411, 2911]","[2.5, 2.5, 1.5]",1096,,
0858CCCE-56D0-3239-529A-18B9988B225D,base1638,"Bass, Cedric",1-115-532-3154,amet.orci.ut@hotmail.com,"426-7489 Enim, Rd.",New Haven,"[914, 1637, 2137, 2637]","[1.0, 3.0, 2.5, 1.5]",2017,,
0858CCCE-56D0-3239-529A-18B9988B225D,defaults138,"Bass, Cedric",1-115-532-3154,amet.orci.ut@hotmail.com,,,"[914, 1637, 2137, 2637]","[1.0, 2.5, 2.5, 1.5]",2017,,
B5CD60C6-4ADA-00DC-9747-3BCB0A6886D5,base915,"Ingram, Lance U.",1-112-726-2708,amet.orci.ut@hotmail.com,"P.O. Box 948, 6255 Lorem, Road",Boise,"[914, 1637, 2137]","[3.0, 1.0, 1.0]",2018,,
352EC525-19DF-C097-D3CA-38368E191F13,base1509,Channing Michael,1-432-710-3775,amet.orci@icloud.com,Ap #112-6393 Nunc Rd.,Portland,"[1508, 2008, 2508]","[3.0, 2.5, 1.5]",556,,
352EC525-19DF-C097-D3CA-38368E191F13,defaults9,Channing Michael,1-432-710-3775,amet.orci@icloud.com,,,"[1508, 2008, 2508]","[2.5, 2.5, 1.5]",556,,
396A387D-9543-8B17-29CB-A48693CE77EE,base960,"Nunez, Hyatt Y.",3420321297,amet.ornare.lectus@hotmail.com,499-274 Rutrum Rd.,Sandy,[959],[2.0],2066,,
1C93DCEC-CCB2-CF2D-8A76-4B77DAC47DA3,base1990,"Meadows, Stephen M.",2587315367,amet.ornare@icloud.com,Ap #611-1404 Egestas St.,Newark,"[1989, 2489, 2989]","[3.0, 2.5, 1.5]",1201,,
1C93DCEC-CCB2-CF2D-8A76-4B77DAC47DA3,defaults490,"Meadows, Stephen M.",2587315367,amet.ornare@icloud.com,,,"[1989, 2489, 2989]","[2.5, 2.5, 1.5]",1201,,
4CC3E73D-4628-E951-5837-A234E03263DA,base710,Velma N. Vargas,(847) 842-3760,amet.ornare@yahoo.com,Ap #333-9861 Sit Street,Bear,[709],[3.0],1791,,
AC6727F3-7DC1-14F3-D878-1E1E2E876396,base1980,Conan Bishop,3657270134,amet.risus.donec@hotmail.com,Ap #878-2135 Pharetra. Street,Kaneohe,"[1979, 2479, 2979]","[3.0, 2.5, 1.5]",1188,,
AC6727F3-7DC1-14F3-D878-1E1E2E876396,defaults480,Conan Bishop,3657270134,amet.risus.donec@hotmail.com,,,"[1979, 2479, 2979]","[2.5, 2.5, 1.5]",1188,,
B1E2432E-AA57-7EF6-722C-60FEED84B3EA,base1497,Emily R. Thornton,1-483-794-0858,amet.risus@yahoo.ca,781-2385 Dolor Ave,Sandy,[1496],[3.0],540,,
CEAAC579-95F9-41CE-8135-1B8CB14ED61B,base234,Merrill Nguyen,4688873727,amet.risus@yahoo.edu,257 Gravida Street,Boise,[233],[3.0],1254,,
C0D8D42A-1290-80BA-BB71-8C5BEA84A5EC,base362,"Rose, Sade Z.",1-227-861-5254,amet@aol.com,"P.O. Box 166, 5956 Vitae Avenue",New Haven,[361],[3.0],1401,,
1ED49844-E6D7-5524-A6B4-EB372BD92C81,base1493,"House, Jelani P.",1-365-479-3491,amet@aol.edu,4139 Urna. Rd.,Casper,[1492],[3.0],536,,
3C39FB09-C593-EA66-0525-C23C1D50D6B4,base930,"Salinas, James T.",1-171-965-1723,amet@hotmail.com,573-1222 Dictum. Rd.,Bridgeport,"[647, 929]","[1.0, 3.0]",1719,,
C8321F82-EE08-CDD3-585C-A854D3CC2D4C,base648,"Burnett, Oscar",(558) 844-4157,amet@hotmail.com,"P.O. Box 379, 9579 Morbi Road",Independence,"[647, 929]","[3.0, 1.0]",1719,,
797D2A12-B12C-354E-0AA7-481BB3484776,base509,"Sharpe, Deacon N.",8007933066,ante.bibendum@yahoo.com,478-1191 Nunc Rd.,Lexington,[508],[3.0],1562,,
D4C5648C-1DE3-D5B5-1B2E-771AD13EAEC8,base1698,"Colon, Magee L.",(734) 963-6117,ante.dictum@google.com,"P.O. Box 130, 3015 Donec Ave",Springfield,"[1697, 2197, 2697]","[3.0, 1.5, 1.5]",811,,
FB239325-8885-D09C-CF96-302D79464FAA,base515,Kaseem K. Romero,(492) 725-3273,ante.iaculis.nec@outlook.com,"P.O. Box 617, 4980 Dui. St.",Portland,[514],[3.0],1569,,
671E9CB6-87B9-1301-1479-137B962EFF46,base612,Georgia F. Mendoza,1-794-640-9964,ante.iaculis@google.com,"Ap #635-3185 Elit, Ave",Bellevue,[611],[3.0],1679,,
CBD5E45A-6451-0CE5-0EB5-DA2AE93C1D1B,base740,"Kline, Lillith Y.",1-219-756-5619,ante.iaculis@outlook.com,Ap #252-6593 Eget Ave,Milwaukee,[739],[3.0],1826,,
B6369BD5-51BE-783E-2631-CD2643559572,base698,"Jefferson, Alec",1-326-636-0186,ante.ipsum.primis@aol.com,"P.O. Box 486, 6591 Maecenas Av.",New Orleans,[697],[3.0],1777,,
0E1CCB31-7E49-B455-181F-7A3C5FD84FA9,base799,"Craft, Genevieve N.",3232260842,ante.ipsum@aol.com,877-7789 Dolor. St.,Reno,[798],[3.0],1889,,
22BE62AE-E197-1D80-988D-62865A99DA3E,base391,Blossom K. Anderson,1451626566,ante.ipsum@protonmail.ca,Ap #900-764 Aliquam Road,Springfield,[390],[3.0],1432,,
33138C52-76CE-CE7E-3027-E4CB83FC46F1,base607,Kylan Merritt,(853) 633-3858,ante.lectus@outlook.com,Ap #284-9876 Nunc Ave,Boise,[606],[3.0],1673,,
1461D1DA-7E67-523E-1566-B3483C59A95F,base1920,Oscar Shepard,(871) 753-2542,ante.maecenas.mi@outlook.com,"P.O. Box 880, 1919 A Street",Hilo,"[1919, 2419, 2919]","[3.0, 2.5, 1.5]",1106,,
1461D1DA-7E67-523E-1566-B3483C59A95F,defaults420,Oscar Shepard,(871) 753-2542,ante.maecenas.mi@outlook.com,,,"[1919, 2419, 2919]","[2.5, 2.5, 1.5]",1106,,
66E3EF13-2E54-5485-C15B-61A39EDDA1E2,base1662,"Garcia, Jason X.",4144651671,ante.vivamus@hotmail.com,146-1591 A Rd.,Jefferson City,"[1661, 2161, 2661]","[3.0, 2.5, 1.5]",764,,
66E3EF13-2E54-5485-C15B-61A39EDDA1E2,defaults162,"Garcia, Jason X.",4144651671,ante.vivamus@hotmail.com,,,"[1661, 2161, 2661]","[2.5, 2.5, 1.5]",764,,
4D3A093E-BAD7-22BD-17F7-B882BCA745BB,base1342,Jameson P. Walton,9665898743,ante.vivamus@icloud.couk,245-7134 Commodo Rd.,Southaven,[1341],[2.0],375,,
E8D99DD5-EF17-B5D8-B67B-9A1B854D4320,base147,Benjamin Acosta,1-276-537-2220,ante.vivamus@outlook.com,Ap #465-7282 Enim Ave,Orlando,[146],[3.0],513,,
6FD33D65-4977-7E52-1987-485EEB9E2C1C,base867,"Gordon, Ivory",1-846-568-3298,ante@icloud.com,335 Eget Avenue,Salt Lake City,"[866, 997]","[3.0, 1.0]",1963,,
A79BFA79-BBE4-EC0F-880C-BEBA11AE4797,base998,"Sosa, Desiree",(315) 441-3308,ante@icloud.com,217-3530 Metus St.,Philadelphia,"[866, 997]","[1.0, 3.0]",1963,,
5C0E1C92-D5A7-CB7F-5768-93AC972D084E,base1095,"Owens, Blake A.",3833713513,ante@protonmail.ca,"P.O. Box 489, 5413 Aliquam Rd.",Springdale,[1094],[3.0],101,,
DE7AD16B-B639-792B-E9BF-2D9D9DB7FA22,base827,"Bentley, Arthur U.",6192277227,arcu.aliquam.ultrices@google.com,Ap #926-653 Metus. Road,Jefferson City,[826],[3.0],1920,,
7B4ABA5C-05C2-DD47-0671-86CBD0A097F7,base1137,Imogene V. Guerra,(361) 523-3735,arcu.aliquam@hotmail.com,5852 Massa Rd.,Dallas,[1136],[3.0],148,,
CB98623D-5215-AA63-1942-463475E8F16B,base1410,Rowan Lowe,(718) 267-6262,arcu.curabitur.ut@hotmail.org,278-3295 Ornare St.,Rutland,[1409],[3.0],448,,
64AD3589-CB86-B83A-D13E-A7BD2234364C,base1530,Sandra O'Neill,(810) 842-0857,arcu.et.pede@yahoo.com,Ap #796-9518 Rutrum Av.,Fort Worth,"[1529, 2029, 2529]","[3.0, 2.5, 1.5]",581,,
64AD3589-CB86-B83A-D13E-A7BD2234364C,defaults30,Sandra O'Neill,(810) 842-0857,arcu.et.pede@yahoo.com,,,"[1529, 2029, 2529]","[2.5, 2.5, 1.5]",581,,
7E17C4F9-7D33-8C32-AB95-9189E4AEF62E,base1821,Courtney Graves,3513727818,arcu.eu@google.com,7981 Per Av.,Norman,"[1604, 1820, 2104, 2320, 2820]","[1.0, 3.0, 1.0, 2.5, 1.5]",680,,
7E17C4F9-7D33-8C32-AB95-9189E4AEF62E,defaults321,Courtney Graves,3513727818,arcu.eu@google.com,,,"[1604, 1820, 2104, 2320, 2820]","[1.0, 2.5, 1.0, 2.5, 1.5]",680,,
5275EC69-5EE1-9377-AAC9-62F9BC895B17,base1144,"Griffin, Grady",(421) 655-2125,arcu.iaculis@hotmail.ca,408-8289 Sagittis Street,Orlando,[1143],[3.0],156,,
D8871E81-C553-8530-6935-274C2A4C21A3,base149,Kadeem Z. Hardy,1-891-417-7177,arcu.iaculis@outlook.net,"3880 Vitae, Road",Kenosha,[148],[3.0],533,,
DBCD06EB-EAC9-C6BD-C7EC-FCB584CBA52E,base1407,"Anderson, Lamar",1-312-413-5756,arcu.morbi@outlook.edu,6411 Ut Street,Cheyenne,[1406],[3.0],445,,
5AA3293E-536A-AD51-2F06-117B401B511A,base143,Alan Bird,9850786403,arcu.nunc.mauris@yahoo.edu,Ap #864-263 Arcu Rd.,Broken Arrow,[142],[3.0],470,,
53DBE3DE-1146-6A16-CD6A-48D73C626558,base1337,"Rocha, Nigel S.",1-693-364-9612,arcu.vestibulum.ante@hotmail.net,846-9372 Viverra. Street,Boston,[1336],[3.0],369,,
7F28891B-76B7-BBA7-B577-04936093E8C9,base541,"Mclean, Travis",(455) 434-1728,arcu.vestibulum.ut@google.com,Ap #448-1909 Pellentesque Avenue,Madison,[540],[3.0],1598,,
442AC67B-A220-AE37-32CD-94A841078893,base216,"Becker, Cullen",1-855-125-4036,arcu.vestibulum.ut@icloud.couk,"P.O. Box 237, 9585 Quis St.",Allentown,[215],[3.0],1233,,
385157E8-B83C-08A3-5FC3-D5727387AAAA,base1290,"Flores, Yuri",1630972312,arcu.vestibulum@aol.com,3673 Risus Avenue,Wichita,[1289],[3.0],315,,
736C94E8-9E12-9013-A87A-5925F88E52D6,base866,Katelyn A. Hoover,1-581-562-5339,arcu.vestibulum@icloud.com,"454-2304 Et, Avenue",Memphis,[865],[3.0],1962,,
04F9874E-33CA-C777-5E90-31B4DDD326EE,base1391,Neve Barr,(933) 535-9265,arcu.vestibulum@icloud.net,515-2444 Ut Av.,Sioux City,[1390],[3.0],427,,
8AA2D67C-1AE5-70A0-C4C0-7E3F685D5228,base514,"Perkins, Abbot",1754244553,arcu.vestibulum@yahoo.com,590-4095 Diam. Avenue,Fresno,[513],[3.0],1568,,
F64FC200-12BD-4ABD-960C-C46AB26A01B5,base1400,Leandra F. Vazquez,5516287614,arcu.vivamus.sit@icloud.com,Ap #596-6758 Ipsum Ave,Kansas City,[1399],[3.0],436,,
FD720677-C362-E5A2-77E7-837D048BCD5E,base243,Eagan Harrington,5715624286,arcu.vivamus@yahoo.org,Ap #869-5269 Orci Rd.,Baltimore,[242],[3.0],1265,,
76C5AF58-8CB1-07E5-3F77-316AA20BCC2C,base1642,Hilary O. Hampton,7773519592,arcu@aol.com,351-6430 Congue Rd.,San Jose,"[1641, 2141, 2641]","[3.0, 2.5, 1.5]",736,,
76C5AF58-8CB1-07E5-3F77-316AA20BCC2C,defaults142,Hilary O. Hampton,7773519592,arcu@aol.com,,,"[1641, 2141, 2641]","[2.5, 2.5, 1.5]",736,,
E79B77A1-9441-DF83-A884-44B5249D8F55,base1776,Clementine U. Banks,1351192852,arcu@google.com,8040 Pharetra St.,Sterling Heights,"[864, 1775, 2275, 2775]","[1.0, 3.0, 2.5, 1.5]",1960,,
E79B77A1-9441-DF83-A884-44B5249D8F55,defaults276,Clementine U. Banks,1351192852,arcu@google.com,,,"[864, 1775, 2275, 2775]","[1.0, 2.5, 2.5, 1.5]",1960,,
959FE9DE-28D5-A8C1-E91E-DA347ACA69D2,base865,"Weeks, Nathan M.",117953825,arcu@google.com,Ap #996-7295 Et Rd.,Meridian,"[864, 1775, 2275]","[3.0, 1.0, 1.0]",1961,,
7647AB6D-D281-ABB6-686B-BE922D9DD248,base599,"Tyler, Berk L.",1-515-703-7853,arcu@hotmail.com,"467-2243 Vulputate, Rd.",Norman,[598],[3.0],1663,,
5D9D9B31-0DA6-A119-78A1-4E2D59ACDDD7,base1370,Charlotte Bishop,1-546-612-2583,arcu@hotmail.couk,Ap #304-119 Scelerisque St.,Harrisburg,[1369],[3.0],403,,
589A8947-CC5A-218C-1160-5534B2FC78A2,base468,"Salinas, Caleb X.",5813171642,arcu@outlook.edu,784-9944 Ultrices Ave,Kansas City,[467],[3.0],1516,,
FC9E55B5-872F-8CA1-C27D-2F18E1E114E9,base1207,Buckminster F. Macdonald,4270311814,arcu@outlook.org,Ap #218-9572 Eu St.,Frankfort,"[431, 1206]","[1.0, 3.0]",1477,,
3DBDDC17-B3D6-F9D0-4335-9CEC9178D3E1,base611,"Monroe, David",9866550538,at.arcu.vestibulum@icloud.com,"P.O. Box 551, 1010 Orci. St.",Lewiston,[610],[3.0],1678,,
43DB5347-E160-E831-C8AA-94A293463E8E,base269,"Jimenez, Bert",(850) 883-8159,at.arcu.vestibulum@yahoo.edu,4346 Nec Av.,Augusta,[268],[3.0],1294,,
ACF53389-B9CC-CB26-4293-AA63A97E24A3,base253,"Barrett, Calvin T.",(782) 311-5175,at.egestas.a@aol.edu,770-1477 Nulla Ave,Kansas City,[252],[3.0],1277,,
74AB02AF-14D1-5907-9DB2-7B8CB0692084,base211,Alea C. Mccoy,1-944-294-4968,at.fringilla@protonmail.net,Ap #857-7424 Nulla Avenue,Phoenix,[210],[3.0],1228,,
6B781AB1-BF80-0741-AE52-20C88294E570,base479,"Evans, Simon",8157800905,at.fringilla@yahoo.org,738-3071 Quam. Avenue,New Haven,[478],[3.0],1528,,
26B76783-4F85-74C9-9CD1-FD3A97954892,base1572,"Gillespie, Isaiah",1-755-209-1487,at.iaculis@yahoo.com,460 Sodales St.,Eugene,"[1571, 2071, 2571]","[3.0, 2.5, 1.5]",632,,
26B76783-4F85-74C9-9CD1-FD3A97954892,defaults72,"Gillespie, Isaiah",1-755-209-1487,at.iaculis@yahoo.com,,,"[1571, 2071, 2571]","[2.5, 2.5, 1.5]",632,,
AEE919CF-3D51-4757-A342-6FD27FEDAABE,base887,Ivory Cooper,8612107472,at.lacus@outlook.com,967-5727 Blandit Street,Austin,[886],[3.0],1988,,
7CF32C36-1D77-A143-6487-42CBE8229F95,base1778,Justina Y. Rivera,1-585-657-5253,at.lacus@yahoo.com,695-8044 Neque Rd.,Naperville,"[1777, 2277, 2777]","[3.0, 2.5, 1.5]",916,,
7CF32C36-1D77-A143-6487-42CBE8229F95,defaults278,Justina Y. Rivera,1-585-657-5253,at.lacus@yahoo.com,,,"[1777, 2277, 2777]","[2.5, 2.5, 1.5]",916,,
8CA155A9-743B-22DE-F8CD-C04782871F00,base636,"Roman, Melanie W.",(722) 824-3493,at.libero@aol.com,886-7921 Ullamcorper. Avenue,Reno,[635],[3.0],1706,,
F07E1F98-CD0E-2335-A1B3-55E8D4B8BEDC,base1462,"Lynch, Byron S.",6638482721,at.pede.cras@google.ca,Ap #603-1295 Dolor Road,Pittsburgh,[1461],[3.0],504,,
358DC6C7-B493-C577-CB4A-90F60A19DFCB,base1087,Fitzgerald Farmer,1-447-354-3388,at.pede.cras@yahoo.com,"Ap #817-6062 Montes, Rd.",Provo,[1086],[3.0],92,,
32CEED81-7916-5A7E-6114-7C11C3523B95,base748,"Burris, Benedict G.",9937834241,at.risus@aol.com,5883 Tincidunt Rd.,Eugene,[747],[3.0],1833,,
8093AEB4-5EC2-1DDA-37E5-E36A6FC3580D,base807,Catherine G. Dennis,5255673471,at.risus@yahoo.com,Ap #275-6897 Fusce Ave,Des Moines,[806],[3.0],1899,,
A7A121E8-91AB-939F-3B0A-35BCEF612B4A,base1105,"Harrington, Daphne",(187) 494-6357,at.sem@protonmail.net,"P.O. Box 273, 524 Egestas St.",Racine,[1104],[3.0],113,,
B6A3CB96-7E95-33B3-AE8B-849A4CB1775A,base1158,Olga Bender,(386) 216-8348,at.velit.pellentesque@google.ca,"P.O. Box 725, 1024 Libero Road",Newport News,[1157],[2.0],171,,
D7A9EE40-33AF-8EB6-6B61-3EBE372D14A8,base570,Isaac Mueller,1-222-471-8316,at.velit@aol.com,3466 Pellentesque Rd.,Madison,[569],[3.0],1628,,
BB7B2262-7D5A-5237-1F0B-09C46126A29B,base820,"Pollard, Rhiannon",1-713-389-3859,at.velit@icloud.com,2769 Urna Rd.,Jefferson City,[819],[3.0],1913,,
689531A6-1839-A3A3-7108-2E6CAC67AE5F,base533,"Hyde, Marshall B.",7629726933,at@google.com,837-5283 Gravida Av.,Sandy,[532],[3.0],1589,,
A42E5D66-C4A6-1AA3-AF4F-AA54B3F6DE39,base1991,"Woodward, Ian K.",(889) 772-1865,at@hotmail.com,8966 Fusce Rd.,Columbia,"[949, 1990, 2490, 2990]","[1.0, 3.0, 2.5, 1.5]",2053,,
A42E5D66-C4A6-1AA3-AF4F-AA54B3F6DE39,defaults491,"Woodward, Ian K.",(889) 772-1865,at@hotmail.com,,,"[949, 1990, 2490, 2990]","[1.0, 2.5, 2.5, 1.5]",2053,,
D3292A59-1862-C1C9-D8DA-D02A2E863080,base950,"Black, Cade",3113654774,at@hotmail.com,"Ap #810-7258 Est, Road",West Valley City,"[949, 1990, 2490]","[3.0, 1.0, 1.0]",2054,,
A9748C93-C195-DD90-6723-8494C39778DE,base1881,Arthur Sharpe,(777) 728-0682,at@icloud.com,460-7126 Vulputate Ave,Shreveport,"[1880, 2380, 2880]","[3.0, 2.5, 1.5]",1051,,
A9748C93-C195-DD90-6723-8494C39778DE,defaults381,Arthur Sharpe,(777) 728-0682,at@icloud.com,,,"[1880, 2380, 2880]","[2.5, 2.5, 1.5]",1051,,
598DEBAC-DDD2-4BAF-E68A-BE331C7944AA,base195,Stella Chan,1-896-636-5152,at@icloud.net,"Ap #526-777 Pede, Rd.",Colorado Springs,[194],[3.0],1152,,
6879963A-BB5B-2E87-A205-8B874A8E1E5D,base409,Yoshio Ware,1-987-681-3734,at@outlook.couk,501-2419 Sapien. Av.,Wichita,"[408, 459]","[3.0, 1.0]",1452,,
FD2BBA64-ECB5-CD9E-3389-A34EBCBB0161,base460,"Cross, Raja",4651544311,at@outlook.couk,"673-4100 Ullamcorper, Rd.",Nashville,"[408, 459]","[1.0, 3.0]",1452,,
0D49D9EB-7340-BD2B-8389-BC9159223C7B,base916,"Peck, Wallace W.",1-289-372-5717,at@yahoo.com,Ap #574-2627 Diam St.,Springdale,"[856, 915]","[1.0, 3.0]",1952,,
CD282CE9-2AB9-CBC5-84A7-77EBA42445B6,base857,"Hansen, Aquila U.",(365) 488-5452,at@yahoo.com,"578-6916 Montes, Av.",Minneapolis,"[856, 915]","[3.0, 1.0]",1952,,
D66058C8-71CC-AF02-99BC-4ECB1ACE7F6C,base1020,Dillon Maldonado,1-668-345-6901,auctor.nunc.nulla@protonmail.com,"Ap #151-8949 A, Street",Columbus,[1019],[3.0],22,,
624DAEC3-B1DF-CD19-B743-5C571ACAF12F,base1788,Lyle S. Page,(612) 862-1942,auctor.nunc@hotmail.com,Ap #580-574 Non Ave,Gulfport,"[1787, 2287, 2787]","[3.0, 1.5, 1.5]",927,,
14336431-A6B1-7890-AD54-141E1487FF78,base114,"Leonard, Hashim",9767332096,auctor.nunc@yahoo.net,739-3268 Adipiscing. Rd.,Indianapolis,[113],[3.0],152,,
A75E1B95-58AA-8858-464D-FC3376E65B9B,base155,Fay Taylor,1-450-688-4553,auctor.odio@icloud.net,"P.O. Box 315, 4819 Duis Rd.",Sandy,[154],[3.0],606,,
71DC631D-38DD-271B-3718-5D469EBBB76B,base252,Sybill Olson,1607626168,auctor.odio@protonmail.couk,858-4679 Sit Avenue,South Bend,[251],[3.0],1276,,
D8859577-2943-EC23-8DA7-DDF8F336DD8C,base196,"Turner, Adele V.",7631880523,auctor.odio@protonmail.org,899-9449 Urna Rd.,Tampa,[195],[3.0],1165,,
